Date,Adj Close,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,RSI,Stoch_K,BB_upper,BB_lower,ATR,OBV,Returns_1d,Returns_5d,Returns_20d,Vol_ratio,Price_range,Target,Direction
2020-06-12,75.99678039550781,96.9000015258789,97.9499969482422,94.3000030517578,94.5,10925477,94.9125,91.9599998474121,108.66375022888184,96.6211055495863,94.98729443767375,0.19590743264128974,55.22463456372759,67.1642096968509,101.08800647218565,88.73699352781433,3.591692681041581,-316673504,-0.01172872503911948,-0.010719708576592657,0.08449919620249968,0.7976493842634627,0.037667635077483524,93.1999969482422,0
2020-06-15,73.0949478149414,93.1999969482422,96.9499969482422,92.5999984741211,96.6999969482422,10980359,95.02999992370606,92.16399978637695,108.53525020599365,96.09478114937951,94.85490203104919,-0.15841964875275094,46.21636454536613,22.651894577731888,100.97705002191655,89.08294982549556,3.6458573805472616,-327653863,-0.03818374116999934,-0.05428722412830178,0.02586679706759165,0.8194413400266716,0.04667380489869374,92.8000030517578,0
2020-06-16,72.78124237060547,92.8000030517578,95.0999984741211,92.25,94.9499969482422,8757035,95.225,92.3849998474121,108.40950023651124,95.58789221128387,94.70268729184242,-0.41047507811329886,45.35503404050948,6.9182800363138215,100.58172529535666,89.86827470464333,3.5890103158025353,-336410898,-0.004291780145728286,-0.053061193349410174,0.04386953272147687,0.6599502757301098,0.03071118944394377,91.5,0
2020-06-17,71.76167297363281,91.5,93.0999984741211,90.8499984741211,92.9499969482422,17081311,95.24749984741212,92.53099990844727,108.27750022888183,94.9589857172402,94.46545119615038,-0.6417163811719477,42.57767706984558,6.951889111832244,100.53725277300452,89.9577469218197,3.4933667218166398,-353492209,-0.01400865311429722,-0.06775345310744108,0.004942305690933457,1.2643275697695004,0.02459016393442623,92.6999969482422,1
2020-06-18,72.70280456542969,92.6999969482422,94.3000030517578,89.9000015258789,91.8000030517578,16520026,95.23749961853028,92.76499984741211,108.16725021362305,94.6114489835482,94.33467680741644,-0.6867829809040031,45.87258973246243,27.184433657940858,100.54569050863947,89.92930872842109,3.5581263506782292,-336972183,0.013114720745816433,-0.05456405851095669,-0.0021529017691241936,1.194515700712798,0.047464958691806364,93.0,1
2020-06-19,72.93809509277344,93.0,94.0500030517578,92.4000015258789,93.0500030517578,13836691,95.37499961853027,93.03399978637695,108.03975021362305,94.36353375531002,94.23581185871893,-0.6686666083557418,46.69606887493296,30.09708594035288,100.28697640445412,90.46302283260641,3.4218317203354194,-323135492,0.0032362789820294946,-0.040247693131742035,0.030470914127423754,1.0238356398175,0.017741951891170882,95.3000030517578,1
2020-06-22,74.74193572998047,95.3000030517578,95.8499984741211,93.3499984741211,94.0999984741211,18868376,95.59249992370606,93.30899978637696,107.91600021362305,94.50760595476352,94.31464083598107,-0.4827387089314975,52.64438765104175,52.427222580647346,100.06723852892567,91.11776131848644,3.3809864884629675,-304267116,0.024731215610299007,0.02253225506736678,0.04782854589858965,1.3488610058030464,0.026232947743372478,100.75,1
2020-06-23,79.0162582397461,100.75,101.1500015258789,95.0,95.0999984741211,20331626,95.97999992370606,93.6199998474121,107.80375022888184,95.46797426941528,94.79133410738987,0.0007490674491650307,63.14065980134121,96.44443088107639,100.81719030879056,91.14280953862156,3.57877327684982,-283935490,0.05718779405791086,0.08566806774573288,0.08333333333333326,1.4131530184007974,0.06104219876802885,97.0500030517578,0
2020-06-24,76.11443328857422,97.0500030517578,103.8000030517578,96.75,102.0,24055051,96.09750022888184,93.81899993896485,107.68950023651124,95.71136331285258,94.9586429180838,0.06146344015403549,54.33550276260344,51.43885425168542,100.91875373290516,91.27624672485852,3.8267182607718184,-307990541,-0.03672453546642385,0.06065577105746223,0.02481527116415827,1.603035686667477,0.07264299670344118,96.0999984741211,0
2020-06-25,75.36934661865234,96.0999984741211,98.5500030517578,94.3499984741211,97.0500030517578,69278017,96.11750030517578,93.96799987792969,107.55450023651123,95.77115333766312,95.04318777408656,0.029366887169447686,52.31811628968937,44.604289695214,100.935309435317,91.29969117503457,3.8533815691193105,-377268558,-0.009788815535946571,0.03667747182103187,0.004179744395344409,3.87851298650289,0.043704522833761854,97.0,1
2020-06-26,76.07520294189453,97.0,97.4000015258789,95.5500030517578,96.4000015258789,15572219,96.07500038146972,94.10999984741211,107.43125022888184,95.96020667033034,95.18813682785793,0.0587769328522334,54.05837570300842,51.079120105867496,100.84569330824726,91.30430745469218,3.710282776619439,-361696339,0.009365260563674926,0.043010752688172005,-0.008686749998732979,0.8824756114418187,0.019072149217743382,94.9000015258789,0
2020-06-29,74.42823028564453,94.9000015258789,98.0500030517578,94.4499969482422,97.6500015258789,18130595,95.92500038146973,94.10599990844726,107.31750022888184,95.79709818656858,95.16679347215577,-0.06639055616589595,49.51711592590459,35.97121907282562,100.64511792537839,91.20488283756107,3.702405871397736,-379826934,-0.021649468805372107,-0.004197287650260062,-0.030643513311968462,1.0046165575090278,0.037934731776941934,95.8000030517578,1
2020-06-30,75.13407897949219,95.8000030517578,97.75,95.1999969482422,97.0,18496305,95.87750053405762,94.11199996948243,107.19925025939942,95.79754508890538,95.21369788545964,-0.09027845370636411,51.4013986826788,42.446049483479015,100.58254938382204,91.1724516842932,3.6415196287351184,-361330629,0.009483682944235516,-0.04913148335724271,-0.009819089904312128,1.0239567380983186,0.026617985078561113,93.5999984741211,0
2020-07-01,73.40866088867188,93.5999984741211,94.6999969482422,92.3000030517578,94.6999969482422,21639137,95.82250061035157,94.00599990844727,107.0500002670288,95.45946099432318,95.09416459573086,-0.24706340684782868,46.802672124588895,26.61868015880119,100.60637821120218,91.03862300950095,3.631411083825467,-382969766,-0.022964556446288475,-0.035548732294184315,-0.011615612561448163,1.2028157561262942,0.02564096085052783,93.4000015258789,0
2020-07-02,73.25180053710938,93.4000015258789,94.5,93.1500015258789,94.5,14333457,95.73500061035156,93.9279998779297,106.8820002746582,95.14262107610098,94.9686710350011,-0.350727811472211,46.396293918352995,25.179853350977933,100.62765932101708,90.84234189968605,3.4684530402751546,-397303223,-0.002136719567335077,-0.02809570230086189,-0.018392012316721162,0.7934069470059391,0.014453944882934947,94.5,1
2020-07-03,74.11451721191406,94.5,95.3499984741211,92.75,93.5999984741211,15274841,95.56250076293945,93.86599990844726,106.72275028228759,95.04375629516238,94.93395466203805,-0.33190097555820997,49.01826425881582,33.093510569454686,100.37320632613519,90.75179519974371,3.40642057126415,-382028382,0.011777285397755799,-0.02577319587628868,-0.035222022008486786,0.8373339308332718,0.02751321136636078,95.1999969482422,1
2020-07-06,74.66350555419922,95.1999969482422,96.4000015258789,94.8499984741211,95.9000015258789,11830916,95.39500045776367,93.86599990844726,106.57625026702881,95.06779331871313,94.95366149805317,-0.2620566304180646,50.67181247504602,38.1294592845606,100.00714859337484,90.78285232215251,3.29881921087949,-370197466,0.007407375113674064,0.0031611740520518516,-0.03399295788713674,0.6527272267896272,0.01628154518324732,92.5500030517578,0
2020-07-07,72.5851821899414,92.5500030517578,95.4499969482422,92.25,95.4000015258789,18786009,95.12250061035157,93.84899993896484,106.4277502822876,94.68044096995077,94.7756127242535,-0.37708816430461445,44.753924004900114,19.064757086142357,99.73080651192635,90.51419470877678,3.291760477833969,-388983475,-0.02783607123354359,-0.03392484234310644,-0.055612213757573525,1.0235911995129656,0.034575870801999115,91.0,0
2020-07-08,71.36951446533203,91.0,92.8499984741211,90.8499984741211,92.8499984741211,26256635,94.76500053405762,93.82199996948242,106.26250026702881,94.11421928226603,94.49593770764213,-0.5309078683023738,41.68719517561801,1.1583125317032172,99.48634652456228,90.04365454355296,3.1994918722744,-415240110,-0.01674773636572413,-0.027777761928489242,-0.07284769653308343,1.3775309775122353,0.02197802197802198,91.1999969482422,1
2020-07-09,71.52640533447266,91.1999969482422,92.0,90.8000030517578,91.3000030517578,11910945,94.42250022888183,93.83899993896485,106.10225025177002,93.66587738472391,94.25179394768656,-0.5880848047111462,42.23720187282643,3.076876126803103,99.13476973846939,89.71023071929427,3.0566708062720997,-403329165,0.002197768662002275,-0.02355465248067623,-0.06986237521991379,0.6222007302270502,0.01315786171487729,90.4000015258789,0
2020-07-10,70.89896392822266,90.4000015258789,91.3000030517578,89.75,91.1999969482422,12213053,94.09750022888184,93.84300003051757,105.94975025177001,93.16343494490161,93.96647599051562,-0.6441674298900028,40.58808504025035,4.62634437504684,98.97515136019456,89.21984909756912,2.94905168094965,-415542218,-0.008771879924703407,-0.043386227239376685,-0.06707946230799655,0.6358438221077372,0.017146051168086287,89.9000015258789,0
2020-07-13,70.50682830810547,89.9000015258789,92.8499984741211,89.5,91.0500030517578,17508551,93.93250045776367,93.74,105.78675025939941,92.66136826505196,93.66525565980179,-0.6760110232206546,39.548748453773456,2.7972128707324777,99.13300788545864,88.7319930300687,2.9776907376047532,-433050769,-0.005530973357969038,-0.05567222260778815,-0.03540767736501016,0.8963097843181419,0.0372636086458436,87.6500015258789,0
2020-07-14,68.74219512939453,87.6500015258789,89.9000015258789,87.4000015258789,89.80000305175781,14240946,93.67500038146973,93.66400009155274,105.6165002822876,91.89038876671763,93.2196812795112,-0.8011329130115215,35.182740557983436,2.24215215952891,99.54164344537347,87.80835731756599,2.943569970632985,-447291715,-0.0250278082515083,-0.05294436914430578,-0.055495704272838786,0.7189406703005474,0.028522532304370445,88.05000305175781,1
2020-07-15,69.05590057373047,88.05000305175781,89.75,87.75,88.30000305175781,11582839,93.50250053405762,93.57300018310546,105.45750030517578,91.29956019518535,92.83674215152948,-0.8072178852496619,36.52433982395982,6.1032998380276275,99.80174411640905,87.20325695170618,2.8833148637392787,-435708876,0.004563622577471449,-0.03241754888178228,-0.03770488468024247,0.5929787610132214,0.022714366049758728,86.75,0
2020-07-16,68.03634643554688,86.75,88.4000015258789,85.8499984741211,88.19999694824219,10152592,93.2050006866455,93.41400024414062,105.31100028991699,90.59962785746453,92.3858723625273,-0.845024347174642,34.057121969187165,7.377058919540569,100.15603624722173,86.25396512606928,2.859506877169174,-445861468,-0.014764372591715147,-0.04879382781961783,-0.06418551396031114,0.5283696942890019,0.029394847858879684,88.30000305175781,1
2020-07-17,69.2519760131836,88.30000305175781,88.6500015258789,87.0,87.19999694824219,12238969,92.97000083923339,93.37100036621094,105.17675029754639,90.24583942581734,92.08321537654437,-0.716924634271128,39.32022588260723,20.5882711217196,100.24319758857314,85.69680408989365,2.7909707806484403,-433622499,0.01786747033726588,-0.023230071224279003,-0.050537601594002,0.6396098506949859,0.018686313350541377,87.1500015258789,0
2020-07-20,68.35005950927734,87.1500015258789,88.9000015258789,87.0,88.9000015258789,12349129,92.56250076293945,93.37400039672852,105.02800029754638,89.76955667198067,91.71779212834694,-0.6622273119282944,36.96304793602152,12.322300243706655,100.17327352562944,84.95172800024946,2.7273301195934736,-445971628,-0.013023799389959456,-0.030589543418510168,-0.08551942565471482,0.6565510585317156,0.021801508807945427,88.3499984741211,1
2020-07-21,69.29118347167969,88.3499984741211,88.6500015258789,86.80000305175781,88.0,20118152,91.9425006866455,93.40800033569336,104.8870002746582,89.5511631030792,91.46832593173761,-0.5049237473763384,40.94159489169188,23.696675609809013,98.76366393217575,85.12133744111526,2.664663573488304,-425853476,0.013769327908569773,0.007986274227679502,-0.12307693822212318,1.0702045303503973,0.020939428478462092,90.3499984741211,1
2020-07-22,70.8597412109375,90.3499984741211,92.5999984741211,88.69999694824219,88.75,31321718,91.60750045776368,93.3820002746582,104.75350025177002,89.67406085247026,91.38548686080306,-0.2393495416405811,46.95111856524791,42.654016097656225,98.03939473443076,85.1756061810966,2.7779018896677106,-394531758,0.022637238647896796,0.026121468968164585,-0.0690366240798933,1.6345957940561409,0.04316548524343342,90.5500030517578,1
2020-07-23,71.01660919189453,90.5500030517578,91.5999984741211,90.25,90.9000015258789,11161294,91.3300006866455,93.3320002746582,104.61875026702882,89.80882119082219,91.32359917124415,-0.034161210983804535,47.526155634715295,44.54979353634976,97.43314675745907,85.22685461583194,2.675908788557238,-383370464,0.002213664427387796,0.04380406976089679,-0.057752294594030196,0.6865989353007879,0.01490887276226201,89.4000015258789,0
2020-07-24,70.11470031738281,89.4000015258789,90.5,88.55000305175781,90.3000030517578,11352904,90.95000076293945,93.33300033569336,104.48050025939942,89.74592585775399,91.18111045677266,0.0363457363355959,44.53677290862159,36.979204333496725,96.51650712717229,85.38349439870662,2.6276295893745774,-394723368,-0.012700182077537425,0.012457513432658995,-0.07835049973320718,0.7075687029202121,0.021812046028631394,87.6500015258789,0
2020-07-27,68.74219512939453,87.6500015258789,89.5999984741211,87.25,89.55000305175781,10071266,90.58750076293946,93.26900039672852,104.3350002670288,89.42347596054243,90.919546832262,-0.019632429092241832,40.374936522868296,25.714329310825892,96.0205354481334,85.15446607774551,2.6077987954279,-404794634,-0.019574943737483252,0.005737234552446013,-0.07639620530483293,0.6438612076477849,0.02681116295733606,88.55000305175781,1
2020-07-28,69.44804382324219,88.55000305175781,88.80000305175781,86.9000015258789,87.9000015258789,13888285,90.22500076293946,93.2620004272461,104.1907502746582,89.28909551303711,90.74402507074318,0.017207107937007526,43.30900481996644,38.57149396623884,95.16347059204112,85.2865309338378,2.5572418476029717,-390906349,0.010268129038345508,0.0022637756773171702,-0.07567849445769881,0.9011589524109787,0.021456820557853036,88.1500015258789,0
2020-07-29,69.13433837890625,88.1500015258789,89.6500015258789,87.9000015258789,88.5,10732504,89.95250091552734,93.20400039672852,104.05175029754639,89.11385028424354,90.551875178531,0.0272894170844864,42.31242437781985,32.857186453683035,94.71427180903463,85.19073002202005,2.4995817156313307,-401638853,-0.004517238984679706,-0.024349717602622167,-0.058226464071460704,0.7219375309520301,0.019852523762988687,86.5999984741211,0
2020-07-30,67.91868591308594,86.5999984741211,89.0,86.0999984741211,88.55000305175781,10668042,89.61250076293945,93.07800033569336,103.898500289917,88.72710385191701,90.25914357079695,-0.05338032600639275,38.605303749884065,10.714285714285714,94.31174155901132,84.91325996686757,2.5281831306490146,-412306895,-0.017583698524415436,-0.043622357200572504,-0.0728051706709415,0.7265583936829715,0.03348731613136831,87.0,1
2020-07-31,68.2323989868164,87.0,87.5999984741211,86.30000305175781,86.9000015258789,7906179,89.23750076293945,93.01300033569336,103.74725028991699,88.4613955670067,90.0177255285157,-0.062136454908354066,40.064673899821045,17.037059642650462,93.49283463330553,84.98216689257336,2.4404554372000336,-404400716,0.004618955345575992,-0.026845654193687785,-0.07936507936507942,0.5523178156731533,0.014942476119118175,85.5999984741211,0
2020-08-03,67.1343994140625,85.5999984741211,87.19999694824219,85.0,87.19999694824219,14158505,88.7575008392334,92.90600036621093,103.59175029754638,88.02118062963969,89.69048648744943,-0.1400898809672857,36.77022736700825,7.894718349801786,92.32433123463147,85.19067044383533,2.423279830845902,-418559221,-0.016091971561826512,-0.023388511307128046,-0.10084032333887971,0.9811224274290066,0.025700899386199155,85.5999984741211,0
2020-08-04,67.1343994140625,85.5999984741211,87.0,85.3499984741211,86.5,19621505,88.41000061035156,92.75800033569335,103.431000289917,87.6486910672522,89.38748737535104,-0.16766426500510456,36.77022736700825,7.894718349801786,91.77995655427448,85.04004466642864,2.368045666205402,-398937716,0.0,-0.03331456212274131,-0.07509459047505351,1.3557597489588096,0.019275719103870555,85.9000015258789,1
2020-08-05,67.36970520019531,85.9000015258789,86.5999984741211,85.4000015258789,85.9000015258789,9478990,88.15500068664551,92.5820004272461,103.26350028991699,87.37966190704093,89.12915509020496,-0.1426889120562378,38.03648886107944,11.842127718097831,91.47387141819804,84.83612995509297,2.284613614922315,-389458726,0.0035047086110464587,-0.025524673409556886,-0.056043939276056,0.6952557032738532,0.013969696471782565,86.1500015258789,1
2020-08-06,67.5657730102539,86.1500015258789,87.44999694824219,85.5999984741211,86.5,12208873,87.90250091552734,92.39100051879883,103.10725028991699,87.19048338686216,88.90847704840303,-0.08895151234646148,39.1304475162797,15.131602062747767,91.01850513173191,84.78649669932277,2.2535696762936563,-377249853,0.0029103608330516284,-0.00519626970174436,-0.05537275867705638,0.8945071516916743,0.021474154861916818,85.80000305175781,0
2020-08-07,67.29127502441406,85.80000305175781,86.69999694824219,85.3499984741211,86.19999694824219,10339288,87.6725009918213,92.15000061035157,102.94275032043457,86.97656333530765,88.67821971531819,-0.058091384652908085,38.11587837713313,10.526358057595917,90.69483122021715,84.65017076342544,2.1890288761384733,-387589141,-0.004062663585861381,-0.013793068370599904,-0.050884938014124304,0.7627641275258144,0.015734247390489293,88.19999694824219,1
2020-08-10,69.17354583740234,88.19999694824219,88.69999694824219,86.1500015258789,86.80000305175781,12215464,87.58750076293946,91.95600051879883,102.77850028991699,87.16478389114373,88.64279580664589,0.1324424638843793,48.060596167017216,42.10523145680306,90.44562576454423,84.72937576133468,2.239812091877466,-375373677,0.027971955840567997,0.030373814491446938,-0.018909950487012495,0.9191212869117391,0.02891151372555804,88.25,1
2020-08-11,69.2127685546875,88.25,89.5999984741211,87.80000305175781,89.0,11180265,87.61750068664551,91.78600051879883,102.6152502822876,87.33174021558315,88.61369982096842,0.26279581920102135,48.24719896414367,49.242435626968756,90.49017858746494,84.74482278582609,2.208396615483596,-364193412,0.0005669280440809832,0.030957962302768705,0.0068453903442766695,0.8510297042175168,0.02039654869533463,88.69999694824219,1
2020-08-12,69.56568908691406,88.69999694824219,89.1500015258789,87.05000305175781,88.0,14803880,87.65000038146972,91.66600051879882,102.45350025177002,87.54224125137685,88.62009220076648,0.3735235801573291,49.98855793502801,67.2726717862216,90.55602883510025,84.7439719278392,2.2006538911005604,-349389532,0.0050991155608179906,0.03259598803988073,0.007382099647427642,1.113208424279805,0.023675293645686088,87.25,0
2020-08-13,70.53580474853516,87.25,87.5,86.5,87.4000015258789,13723113,87.67500038146973,91.50800048828125,102.2887502670288,87.49728105885733,88.5186038895986,0.34404135904455035,44.762103834391766,48.38708089616644,90.55814125506858,84.79185950787088,2.200606966610677,-363112645,-0.016347204037541085,0.01276840922388911,0.0057636887608070175,1.018268032941141,0.011461318051575931,88.4000015258789,1
2020-08-14,71.46549224853516,88.4000015258789,89.8499984741211,86.69999694824219,87.3499984741211,25402282,87.68000030517578,91.31700057983399,102.1382502746582,87.6361611307068,88.50981852932306,0.39336543293564796,49.29047567181271,70.10314630037172,90.56780240441553,84.79219820593603,2.2684208637012646,-337710363,0.01318053324789581,0.030303011441068062,0.0011324855114951404,1.7971089364540576,0.035633500808897045,95.3000030517578,1
2020-08-17,77.04370880126953,95.3000030517578,96.5,89.4000015258789,89.4000015258789,115111358,88.08750038146972,91.25200057983399,102.0207502746582,88.81521373394541,89.01279516061452,0.8555531239062437,66.85029578774505,89.56524392832868,92.47291761886314,83.70208314407631,2.6849621215883954,-222599005,0.07805431455630618,0.08049893819930687,0.09351694071352101,5.972614704246714,0.07450155557985719,95.0500030517578,0
2020-08-18,76.84159088134766,95.0500030517578,97.8000030517578,94.0500030517578,96.1999969482422,52023697,88.42250061035156,91.19300064086914,101.8965002822876,89.77441209053194,89.45999574514364,1.0940407167709139,65.95908455713177,78.51563012227292,93.75771301190112,83.08728820880201,2.761036255760653,-274622702,-0.0026232947743372037,0.07705385894343109,0.0758348012829817,2.492932903286166,0.03945291824933455,94.6500015258789,0
2020-08-19,76.5182113647461,94.6500015258789,96.5,94.25,96.0,21840924,88.63750076293945,91.12300064086914,101.76500030517577,90.52450277289302,89.8444406177907,1.1677492211879508,64.47794884484371,75.39061894640479,94.57828312175452,82.69671840412438,2.7245336660634636,-296463626,-0.004208327333362405,0.06708009901182566,0.04759272965554562,1.0709258869292597,0.023771790425009258,101.0999984741211,1
2020-08-20,81.73260498046875,101.0999984741211,101.9000015258789,94.25,94.5999984741211,112338263,89.16500053405761,91.18400054931641,101.65850028991699,92.15150211154348,90.67818564418553,1.568802826754862,74.44354675424887,95.26625455901427,97.19688125030233,81.1331198178129,3.076352798907424,-184125363,0.06814576697580566,0.15873923752574326,0.116510160870265,4.413508430692644,0.07566767202115342,105.9499969482422,1
2020-08-21,85.65351104736328,105.9499969482422,107.8499984741211,101.5999984741211,102.6999969482422,107862545,89.99250030517578,91.36500045776367,101.5807502746582,94.27434747103558,91.8094309259675,2.0483223235719947,79.17466761731689,91.55554877387159,100.86026273296133,79.12473787739023,3.3387561704140367,-76262818,0.04797229028012873,0.1985293565546553,0.1851229881419243,3.562316951313603,0.058990091364072406,105.4000015258789,0
2020-08-24,85.20886993408203,105.4000015258789,108.0,103.75,107.0999984741211,49154455,90.88000030517578,91.6090005493164,101.5050002670288,95.98598655639609,92.81613985929428,2.2026019804845762,77.424246260698,88.52097881251598,103.58190543211556,78.178095178236,3.4038450153844626,-125417273,-0.005191084834405224,0.10598109287190427,0.2025099793610301,1.5249767536968342,0.04032258006141011,103.8000030517578,0
2020-08-25,83.91536712646484,103.8000030517578,107.4000015258789,103.1999969482422,106.0,50940674,91.64250030517579,91.8290005493164,101.42100028991699,97.18814294029788,93.62975935503232,2.0729110949186658,72.40898035975597,81.45696836513028,105.47406874870124,77.81093186165033,3.460713555545337,-176357947,-0.01518025095785469,0.09205680924844728,0.17221907932726221,1.494495130534868,0.04046247065659966,102.8000030517578,0
2020-08-26,83.10692596435547,102.8000030517578,104.5999984741211,101.5999984741211,104.5999984741211,30828711,92.37500038146973,92.05500061035156,101.33175029754639,98.05150603436864,94.30903666590088,1.805597502496698,69.38387407745688,77.0419576250319,106.92232055132112,77.82768021161834,3.4278054444349557,-207186658,-0.00963391108477496,0.08610672366075489,0.16619400195447498,0.8785523777602947,0.02918287851109847,102.5999984741211,0
2020-08-27,82.94525146484375,102.5999984741211,103.9000015258789,102.0,103.1999969482422,19363725,93.17500038146973,92.25300064086915,101.2470002746582,98.75127410202288,94.9231819850283,1.5129762008188115,68.76508758456136,75.28603248062186,108.1183772393668,78.23162352357267,3.3186765931095232,-226550383,-0.0019455697636118208,0.014836795476153908,0.1847575090290714,0.5450711196175391,0.01851853366604236,101.5500030517578,0
2020-08-28,82.09638977050781,101.5500030517578,104.25,101.25,103.1500015258789,21358972,93.90250053405762,92.42400070190429,101.1677502822876,99.18184778659749,95.41405761960085,1.1621394006566894,65.46428998175989,70.00001419422232,108.98857006963605,78.81643099847919,3.295913979315986,-247909355,-0.010233873664512116,-0.041528966712796156,0.16724141438802076,0.5900631274860049,0.02954209660112926,96.4000015258789,0
2020-08-31,77.93296813964844,96.4000015258789,102.6999969482422,95.5,102.5999984741211,40298594,94.4425006866455,92.44600067138671,101.05850028991699,98.75387143879463,95.48709050154737,0.5289041367258545,52.22331496588539,46.04651872501817,109.06728401915704,79.81771735413396,3.5747770485250014,-288207949,-0.05071394752449243,-0.08538899307122139,0.12616826219947774,1.07449224290721,0.07468876384103934,99.8000030517578,1
2020-09-01,80.6816635131836,99.8000030517578,101.1500015258789,96.5,97.5,44304572,95.15250091552734,92.42700073242187,100.96600028991699,98.91481476386589,95.80656550526666,0.2962979664622578,58.230018828679505,61.86047931050139,109.36413289308696,80.94086893796772,3.65872154505893,-243903377,0.03526972481391666,-0.03853564433909973,0.16588790690142008,1.1436704479638826,0.046593200237352146,98.9499969482422,0
2020-09-02,79.99446105957031,98.9499969482422,100.5,98.3000030517578,99.8000030517578,20904846,95.80500068664551,92.46500061035157,100.86800025939941,98.9202274076161,96.03941227882041,0.055091069326973496,56.32351545794273,57.51172884920815,109.44427874279518,82.16572263049585,3.5545269310005922,-264808223,-0.008517094965165173,-0.03745142012862779,0.15192078219500083,0.5317915624601595,0.02223342108229629,97.6999969482422,0
